date,hour_of_the_week0,hour_of_the_week1,hour_of_the_day0,hour_of_the_day1,week_of_the_year0,week_of_the_year1,is_christmas_time,is_workday_context,is_holiday_context,is_previous_day_workday,is_next_day_workday,OT
2015-01-01 23:00:00+00:00,-0.8660254037844365,0.5000000000000038,-2.4492935982947064e-16,1.0,0.1182731709213658,0.9929810960135169,False,False,True,True,True,5434.83
2015-01-02 00:00:00+00:00,-3.91886975727153e-15,1.0,0.0,1.0,0.1182731709213658,0.9929810960135169,False,True,False,False,False,5039.94
2015-01-02 01:00:00+00:00,0.8660254037844325,0.5000000000000107,0.2697967711570243,0.9629172873477994,0.1182731709213658,0.9929810960135169,False,True,False,False,False,4906.71
2015-01-02 02:00:00+00:00,0.8660254037844418,-0.4999999999999945,0.5195839500354336,0.8544194045464886,0.1182731709213658,0.9929810960135169,False,True,False,False,False,4734.92
2015-01-02 03:00:00+00:00,4.886207583857646e-16,-1.0,0.730835964278124,0.6825531432186541,0.1182731709213658,0.9929810960135169,False,True,False,False,False,4845.89
2015-01-02 04:00:00+00:00,-0.8660254037844414,-0.49999999999999534,0.8878852184023752,0.4600650377311522,0.1182731709213658,0.9929810960135169,False,True,False,False,False,5052.13
2015-01-02 05:00:00+00:00,-0.8660254037844402,0.49999999999999745,0.9790840876823229,0.20345601305263375,0.1182731709213658,0.9929810960135169,False,True,False,False,False,5153.34
2015-01-02 06:00:00+00:00,-1.1269226474702003e-14,1.0,0.9976687691905392,-0.06824241336467088,0.1182731709213658,0.9929810960135169,False,True,False,False,False,5327.79
2015-01-02 07:00:00+00:00,0.8660254037844359,0.5000000000000047,0.9422609221188205,-0.33487961217098616,0.1182731709213658,0.9929810960135169,False,True,False,False,False,5654.52
2015-01-02 08:00:00+00:00,0.8660254037844384,-0.5000000000000004,0.8169698930104421,-0.5766803221148671,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6118.53
2015-01-02 09:00:00+00:00,-6.371877239385766e-15,-1.0,0.631087944326053,-0.7757112907044197,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6594.23
2015-01-02 10:00:00+00:00,-0.8660254037844377,-0.5000000000000017,0.3984010898462414,-0.917211301505453,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6719.61
2015-01-02 11:00:00+00:00,-0.8660254037844438,0.49999999999999106,0.1361666490962471,-0.9906859460363306,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6970.98
2015-01-02 12:00:00+00:00,-4.408728476930472e-15,1.0,-0.1361666490962464,-0.9906859460363308,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6948.38
2015-01-02 13:00:00+00:00,0.8660254037844323,0.500000000000011,-0.39840108984624156,-0.9172113015054529,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6810.07
2015-01-02 14:00:00+00:00,0.8660254037844349,-0.5000000000000063,-0.6310879443260528,-0.7757112907044198,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6714.86
2015-01-02 15:00:00+00:00,9.784794780447059e-16,-1.0,-0.816969893010442,-0.5766803221148672,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6798.37
2015-01-02 16:00:00+00:00,-0.866025403784434,-0.5000000000000081,-0.9422609221188204,-0.3348796121709864,0.1182731709213658,0.9929810960135169,False,True,False,False,False,7194.6
2015-01-02 17:00:00+00:00,-0.8660254037844404,0.499999999999997,-0.9976687691905393,-0.06824241336467046,0.1182731709213658,0.9929810960135169,False,True,False,False,False,7187.91
2015-01-02 18:00:00+00:00,-1.1759085194360944e-14,1.0,-0.979084087682323,0.2034560130526333,0.1182731709213658,0.9929810960135169,False,True,False,False,False,7104.07
2015-01-02 19:00:00+00:00,0.8660254037844428,0.4999999999999928,-0.8878852184023756,0.4600650377311516,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6791.47
2015-01-02 20:00:00+00:00,0.8660254037844386,-0.5,-0.730835964278124,0.6825531432186541,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6538.82
2015-01-02 21:00:00+00:00,8.328836195475178e-15,-1.0,-0.5195839500354336,0.8544194045464886,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6546.0
2015-01-02 22:00:00+00:00,-0.8660254037844374,-0.5000000000000021,-0.2697967711570252,0.962917287347799,0.1182731709213658,0.9929810960135169,False,True,False,False,False,6205.47
2015-01-02 23:00:00+00:00,-0.866025403784444,0.4999999999999907,-2.4492935982947064e-16,1.0,0.1182731709213658,0.9929810960135169,False,True,False,False,False,5764.76
2015-01-03 00:00:00+00:00,-1.9109441911791416e-14,1.0,0.0,1.0,0.1182731709213658,0.9929810960135169,False,False,False,True,False,5449.07
2015-01-03 01:00:00+00:00,0.8660254037844392,0.49999999999999917,0.2697967711570243,0.9629172873477994,0.1182731709213658,0.9929810960135169,False,False,False,True,False,5243.34
2015-01-03 02:00:00+00:00,0.8660254037844423,-0.4999999999999936,0.5195839500354336,0.8544194045464886,0.1182731709213658,0.9929810960135169,False,False,False,True,False,5051.0
2015-01-03 03:00:00+00:00,1.567919291290565e-14,-1.0,0.730835964278124,0.6825531432186541,0.1182731709213658,0.9929810960135169,False,False,False,True,False,5079.33
2015-01-03 04:00:00+00:00,-0.8660254037844337,-0.5000000000000084,0.8878852184023752,0.4600650377311522,0.1182731709213658,0.9929810960135169,False,False,False,True,False,5035.67
